2.651100477242581466e+00,6.656792657738730412e-02,-1.526455297803873679e+00,5.126155276814657602e-02,3.319511228779035705e-01,7.648665832973809975e-01,6.660931675071423141e-01,6.195449741480000272e-01
8.185034458147367076e+00,2.700976492576558030e+00,5.730230805173809117e+00,-1.112256523073465564e+00,1.043470422740413017e+00,2.594571436601625702e+00,9.414948794706730073e-01,-3.321783546385586927e+00
3.421259139901273727e-01,-9.682792608597359241e-01,1.717171583556183823e+00,-5.950029489836196062e-01,4.680105079600478946e-01,1.007660127195042943e+00,-1.799081251402851578e+00,1.106657199430999494e+00
4.342379194647765672e+00,4.861083312487512131e+00,-2.816115539159168346e+00,-1.454557029400517232e+00,1.290062843727249442e+00,-3.497162057172124028e-01,7.428801831342251027e-01,-2.809263872423996000e-01
4.075656175346157539e+00,2.977061180375186744e+00,-3.125274148307675581e+00,-2.458070864797588850e+00,-4.083421158107331528e-01,4.957779315108303830e-01,9.150574135852604929e-01,3.025236952583028049e-01
2.300550157100902382e-01,-1.564757725268284494e+00,-8.025191533385298559e-01,-6.505829202926103338e-01,-4.947110450538427795e-01,-7.621910522813740707e-01,-8.684662949571897439e-02,2.950884511267845914e-02
4.418010915982889308e+00,1.418670333412697104e+00,-2.270319030667962590e+00,-1.862724068383495024e-01,-1.423861198268400630e+00,-7.524892631300079682e-01,4.419843419571320986e-01,-4.137698718763561101e-01
4.948703550565467957e+00,-4.114333524941457654e+00,-3.147491088889119437e-01,-8.820654327174234921e-02,-5.671515604005410854e-02,-1.137689006415285364e+00,-2.512810370199803911e-01,7.421515076418039314e-01
-1.237063356955258930e+00,-1.882149537582092358e-01,-5.932834978607240961e-01,1.596346098453102380e+00,-4.421542354531549646e-01,-4.863677386594978530e-02,-1.201687532948803927e+00,4.036256356735252737e-01
-1.578161234812208047e+00,5.728081925073134073e-01,-1.801446705486440480e+00,1.125275728808630582e+00,-3.952697351590707120e-01,4.308412632864654923e-01,3.384835236247076828e-01,-8.619593770723228410e-01
-3.557336373549930375e+00,1.662949903629469040e+00,4.511874476635842623e-01,2.073764676865418100e+00,-4.907464941839438932e-01,-7.700683856788349546e-01,-1.910382982306292610e-01,-2.444621845288458550e-01
4.733210788209833986e+00,3.304963728299101344e+00,-1.466536690161078571e+00,2.041150079018691610e+00,-2.622011851960574791e-02,3.023043827870756761e+00,-1.007179344617182393e+00,1.046365667691720736e-01
4.208524209050180431e+00,-5.128366513919149661e+00,-7.524020237128145050e-01,-8.627102878193546598e-01,-4.709679013419665328e-01,-5.958405425204441608e-01,-7.482698035845232465e-02,1.802519661517879845e-01
4.949632073984114200e+00,-1.543752288109751181e+00,-1.713193930144017330e+00,4.675914410977713431e-02,-1.739230181443249812e+00,-8.128797557874138935e-01,8.003070318660380211e-01,4.199088267322528267e-01
7.098562854912049858e+00,2.018610337108039054e+00,-2.900963555086372159e-02,2.587950605238705126e+00,-2.039339918996879497e+00,1.184201488576065220e+00,6.018534318976325181e-01,-1.307411777155042865e+00
3.510262603971850304e+00,2.171625115645948956e+00,-3.894546414518067046e+00,-1.295759678588548791e+00,-6.821804278314347325e-02,7.873573381807135174e-01,2.899190164276548298e-01,-4.959778275744475273e-01
3.064053886063079712e+00,-1.876552347689992573e+00,2.581747700958768821e+00,1.284844178601748377e-01,-1.166651284896561003e-01,-9.075950447938753163e-01,-6.458349022773299808e-01,3.404736669344114453e-01
4.007264143656015243e+00,5.372421605417000423e-01,-2.761625633699940074e+00,-1.898387518986502709e+00,-5.256728860758135280e-01,1.928486968478164143e-01,1.611311222730323900e-01,3.788343174708603822e-01
1.715309726543113422e+00,-1.523705022970920142e+00,1.461870935450520492e-01,1.911386413335967260e+00,5.361232420001408316e-01,3.625984061334729808e-02,1.840301331648487027e-01,-2.189021197006281727e-01
6.059445513505105296e+00,-7.571774508756965449e-01,-3.492393994273867985e-01,-1.064217535797911784e+00,-7.461052492519519852e-01,2.420803366136431434e-01,4.619769557996121767e-01,-2.920705442583225175e-01
2.902236105000066235e+00,4.005295512393076685e+00,-3.001462456250623578e+00,-3.253163987616005670e-01,-8.553558209939179369e-01,1.234679286531953801e+00,1.978089809866090620e+00,2.026316605136084248e-01
4.554782688815900649e+00,3.375361539127226806e-01,-7.543008021480335223e-01,-7.003299882810303245e-01,-1.548545329617676547e+00,-1.910076119556438634e-01,-8.895836325190238369e-01,-2.440565104193574697e-01
4.990602722476117137e+00,-1.132588905685220526e+00,-2.577384169007617132e+00,-1.217261786120407363e+00,6.699148782317483342e-01,2.674789525723778594e-01,1.032617159961883413e+00,1.142732500158239572e+00
2.985340788971023507e+00,7.584232425167661829e-01,-3.493761717902994057e+00,5.426028269962429595e-02,1.670999579282837766e-01,1.001786473882945394e+00,7.707726879004247467e-01,2.103239961389799517e-01
2.766369157777633259e+00,-3.543559424794000545e-01,-1.896962998032147185e+00,-5.342558657509304254e-01,-8.840204487948810641e-01,2.011035705877346036e+00,-7.205957767899857647e-01,1.412634874223520631e+00
1.296198765020843524e+00,9.131962762400991362e-01,-1.575768673591890989e+00,-1.043166641856054344e+00,4.147217175166825198e-01,5.685950019120008525e-01,-1.427207429828385998e-01,4.886274321891665995e-01
-3.749313395938388638e+00,-1.413473117636129261e+00,1.732307793197263912e+00,-5.654425543842206414e-01,8.033943160469877998e-02,2.902688843914840167e-01,-8.050391840405231036e-01,-1.708843390675547358e+00
-9.980689008800298634e-01,-3.351292923170429372e+00,4.305573840200734637e+00,-5.612096162484534467e-01,-4.643728004696612288e-01,-1.494456389890442827e+00,1.280254675822856125e+00,-1.499566776723024297e+00
7.652641153962657095e-01,8.862439528814556322e-01,-2.704918312663262103e+00,-2.747797508326487725e-01,8.104294447735187479e-01,-1.037350865289417223e+00,-1.777243503171624384e-01,1.982579870958429413e-01
-2.150953470730349260e+00,-1.923991615831548874e+00,-1.180484158011729789e+00,-1.113198032740095655e+00,4.484717422573916701e-01,9.291124497256608716e-01,4.187296881242658086e-02,-4.864300621455483475e-02
-9.333138656737764716e-02,2.260752006182879636e+00,-1.904726482417617550e+00,-1.442307116458729555e+00,-1.705363965782189073e+00,-2.122638398629784984e+00,-4.969791938824374977e-01,-4.844538258483095938e-01
9.087999677261404230e+00,2.018673099342005894e+00,2.141226291199413101e+00,-1.069244029926238015e+00,7.979314346376767952e-01,4.311093680115958726e+00,4.341659170861917327e-01,1.388237418155539471e+00
9.904537655030842824e-01,9.849300203838140533e-01,-2.310733656036345618e+00,-2.768255076813427307e-01,-6.405109844558396492e-01,2.427816909638821907e-01,6.137735407932294329e-01,-6.786871809573620518e-02
-2.935465509281375285e-01,-1.370990908234951677e-01,-3.301931921080264676e+00,-1.009785860268676672e+00,-2.251088519704394497e-02,1.101462242495367116e-01,2.336038775345322671e-01,1.750274055840021215e-01
5.380940406937154030e+00,-1.348769776802532516e-01,-1.678842562304143193e+00,1.507694905105275263e+00,1.519982104357329167e-01,4.239047804805655684e-01,-7.881742896670962395e-01,7.907870999678098256e-01
-4.581936672186526671e+00,1.484220317767637409e+00,4.207461124622838278e-02,2.962291345509175944e-01,-7.138525165245680482e-01,5.759267900632321080e-01,2.232015553461988711e-01,8.683333670491918399e-01
1.700006886837136522e+00,2.352271793657044530e+00,-3.078089094365488609e+00,-6.602095092069165672e-02,-1.056466410100000086e+00,-2.821096155940038264e-01,-1.606206482628154131e-01,1.896023541100898269e-02
-2.136445277284119371e+00,9.582960948667321177e-02,-1.492411889206959330e+00,1.121063206596197181e+00,-6.803722927797438425e-02,-6.934917242752099975e-01,1.973339819323602362e-01,-4.007951297303716937e-02
-1.567478997208187730e+00,-1.208433213794614547e+00,-3.691591057373563300e-01,-1.475628822411385155e+00,1.727504374322812453e-01,5.452839158588698165e-01,-6.844790119537158546e-01,-5.563523821705483874e-01
-3.542905557463667421e+00,-1.282495578467751418e+00,1.018210936284809964e+00,-6.081562428679863075e-01,-2.196359189784629629e-01,2.662478569698993880e-01,4.540374119695689270e-01,1.239605600659841322e-01
-3.157814050181505294e+00,-1.688958595547249253e+00,-4.962937188220987172e-01,1.940121109785949982e-01,1.439917543977083936e+00,-2.565386873951815971e-01,4.453348216570638951e-01,-5.793092388434374629e-02
-3.450488543515894957e+00,-4.982187141489626825e-01,-1.525179569720247763e-01,5.754864167786889473e-01,-5.231487961962640043e-02,6.298908744253560732e-01,6.082720606602717850e-02,5.113227360440372182e-01
3.302550951378954824e+00,-1.130937804946843261e+00,8.263925987377349625e-01,9.827170164204821479e-01,-1.195263007390138021e+00,7.078497108450465536e-01,6.485096350423003031e-01,-1.539114421941971678e+00
-6.746192855718652348e-01,-2.116409716865975899e+00,-1.396219748548106487e+00,-1.043138680202455149e+00,2.418168011749049218e-01,-6.566550526068206661e-01,-2.154532232337289244e-01,2.076981629533128371e-01
-2.858158440046428606e+00,1.527231362432396877e-01,4.289349407180673146e-01,4.830603119437194559e-01,-1.510536602477519974e+00,1.278863847012051469e+00,-3.929078129534779307e-01,7.460725395490622747e-01
4.648738872436783964e+00,-2.310332570244929329e+00,-7.288088557815894930e-01,6.399416843947316469e-01,-1.158324482411762002e+00,-1.785918720633633827e-01,-1.855061198200384509e-01,3.095052097792236889e-01
2.176862882229264162e+00,9.721160460123960956e-01,-1.943888333105259436e+00,-7.373182962946723817e-01,-3.957838143953806842e-01,4.623340313717743122e-01,5.366823083031714292e-01,-9.520153424856430124e-01
-3.721458992832104684e+00,-1.787641650457659770e+00,1.279932820344362066e+00,1.155657591368048909e-01,-5.262823187801851654e-01,7.057398945142538960e-01,4.878074608753395491e-01,2.979857635626295687e-01
-4.135962943790182145e+00,2.403792485439079307e+00,-1.242958406713259967e+00,2.048346486617908191e+00,-1.165652416866745256e+00,-9.010593021382002910e-01,4.068287303155894707e-01,1.226140999879445026e+00
-2.385835663134284523e+00,2.757658129738084885e+00,1.214085632249956914e+00,1.794489127224756730e+00,-3.338158024599926055e+00,2.540783609056682657e+00,7.464386173849509865e-01,-9.107424677889421893e-01
-2.578883251968405066e+00,3.138671922749848520e+00,1.400280185611536110e+00,-7.638665342187059837e-01,-2.784095467771734000e+00,-8.157356443061120066e-01,-3.962578018924236556e-01,2.309383013038947552e-01
4.759112153866078998e+00,3.011680506374328381e+00,-1.662407216866677029e-01,-6.058278288164387071e-01,1.141701364931135831e+00,-1.220067085042526145e+00,8.200238682648886002e-01,3.310336153781056612e-01
-2.314132249371479766e+00,3.267989679238481049e+00,2.796224245113148932e+00,5.657264343509433857e-01,-3.818340874544254304e-01,2.958283510133146166e+00,2.105650743722850271e-01,-6.279792152557107654e-01
1.691607923168987337e+00,1.540676557103534128e+00,-1.799845235542625321e+00,-1.390589566008924916e+00,-1.212674987270883964e+00,-1.243210840390520655e+00,-5.788715630524299272e-03,3.860460154282561174e-01
1.812305405006821024e+00,7.227401911716490046e-01,-1.466249571145889830e+00,-1.198730034737076178e+00,-1.428041594959604588e+00,-7.280624257376475672e-01,-5.314270489697991984e-01,-4.748104747719670837e-01
-2.785924756666561031e+00,2.310648712300343188e+00,4.727253022479275257e-01,-1.607160278205827408e+00,-1.612858162827303543e+00,-1.189573428182425729e+00,1.695266191237172759e-01,2.985064618975667022e-02
-3.518648339647681311e+00,-6.583094692628423950e-01,5.913749605124178910e-01,-1.080268370083231622e-02,2.058909724086457893e-02,-4.057097338068739734e-01,-5.269921856947475947e-01,1.083024062736784199e+00
4.330002649084711663e+00,9.202525685746220319e+00,1.492962832643037752e+00,3.199472850478609076e-01,4.728170558412296387e+00,2.215764250543204916e+00,-2.581059381729807534e+00,1.299153276906140686e+00
-3.261279472772339982e+00,-9.378381203528194376e-01,2.051300128824943836e-01,1.090071524547885584e+00,-4.603499523328705156e-01,-4.343290773557675899e-01,-8.500756058924244796e-01,3.351644383817929396e-01
2.704596172630570727e+00,-4.437141769604747488e+00,3.073453863605843384e-01,4.886928366382880529e-01,3.724950516576701620e-01,-2.918005798519154315e-01,2.834935054419140399e-01,8.626437125270576545e-02
-3.078557704768043468e-01,7.387812177130613556e+00,3.819085981578200784e+00,2.133555805555401363e+00,2.710702726038217492e+00,-1.639758418872260259e+00,2.428362348773678292e+00,1.318267249264638119e+00
5.503705315293960787e+00,9.383254151209887706e-01,-2.210131646810173933e+00,-1.523796049159171773e+00,9.248915461619094946e-01,-5.400617076517183479e-01,1.563866461850679901e+00,5.941845989892732272e-01
-3.617091926935506185e-01,1.197390863492178159e-01,-2.040955791235217642e+00,1.058883979531149988e+00,7.571093763002862964e-01,-9.204476342712966108e-01,6.977860302661607061e-01,-3.933823594787804190e-01
-2.629976638563109592e+00,-6.973093686082688647e-01,-5.839416358328741730e-01,3.381815941187757968e-01,4.675454455900780459e-01,3.486893004122466194e-02,1.201248229025356773e-01,-4.603768634281430461e-01
1.428167592895325022e+00,-1.967101411901994057e+00,1.111938856115263441e+00,7.529108863518498840e-01,-5.398817299372007383e-01,-9.955632385669432871e-01,-9.089202949502848128e-01,1.101329300833858271e+00
-8.345178814907764364e-01,1.965604864355974035e+00,7.904325405572047991e-01,3.437631176339688732e+00,-2.354550884868707339e+00,-6.131016590141484812e-01,-7.763526232350126399e-01,-2.470557664131045605e-01
6.230896511902587420e+00,9.200695426712394154e-01,8.982730919683062920e-02,2.539158781373126672e+00,6.213584379683059766e-02,6.834714373780435004e-01,1.399805470824108111e+00,7.198745551580340019e-01
1.166871464832934002e+01,4.748617202390297720e+00,2.005879041918450678e+00,3.190490424001004577e-01,-3.391360987010354044e+00,4.880799119211038928e+00,-1.155494871167503934e+00,4.835015893531792730e-01
-2.021577658435550706e+00,-2.548998339711635586e-01,-6.478720103912564143e-01,5.925130656340696356e-02,-5.484786638783252510e-02,-7.241379376388236422e-02,5.370271596529968550e-02,-3.561798805781460908e-01
-1.638384937365043648e+00,1.715949113872297760e+00,4.342062591415068451e-01,-1.527966227852904479e+00,-1.769381653914140706e+00,-1.503190943060089824e+00,1.436875170154287285e-01,-4.866869028164083621e-01
1.167461611072638128e+00,2.514515850007096542e+00,-1.905718754175506291e+00,6.383115251408930657e-01,2.361811276855814157e-01,1.381336748095691735e-01,-3.266791966522145652e-01,-1.520532830398154678e-01
1.076924281927408344e+01,-2.257982898122851800e+00,3.883578810828258732e-02,-3.893855276946553423e-01,1.187288539173573465e+00,-2.188160242654669130e+00,3.560073817573350397e-02,-5.475604494580214032e-01
5.034811085482555626e+00,7.744091563527145672e-01,2.682338020952885316e+00,-1.666504118271825430e+00,-3.116196014667898528e-01,-1.422548412847308263e+00,-4.325679750218502928e-02,-2.014537769357922947e+00
-2.174464309546249030e+00,4.968779848176875236e-01,-9.490918107814433347e-01,2.072192234424337365e-01,-8.853460643867282487e-01,8.830402374266347332e-01,-2.553123642325886289e-01,-2.301967930111902538e-01
3.288235384718584786e+00,-1.668237062052049913e+00,1.469318455732628037e-01,4.374930116692020698e-01,-1.368569931977970056e+00,9.680275883379384494e-01,-1.538054361164715167e-01,-1.922942811231979632e-01
6.076079451777531837e-01,1.622145249516169507e-01,1.637374870116369285e+00,-1.114511639874094850e+00,-5.407952327455026742e-01,5.678595267183010886e-01,-1.662784176809142700e+00,-3.495575427835559967e-01
3.583563626063926311e+00,-2.206661839137158854e+00,-1.704535592343103589e+00,-8.012938931173723134e-01,3.653220938559491593e-01,1.561463967542024101e+00,-1.985414095249005972e-01,6.435916377318346981e-01
-9.341581043945061946e-01,9.277014809241210802e-01,-4.016365397431208295e-02,-1.353398877841435866e+00,6.494213433567472271e-02,2.238992939753778333e-01,7.697987789312203677e-02,-1.489079031010439869e-01
1.259604647349551021e+00,1.015577070258189663e+00,-8.059284571921240814e-02,2.051334861327890557e+00,1.375203638539285178e-01,8.430409824927794782e-01,-1.738074761675939550e-01,-6.145515223813168282e-01
-1.588263972178611150e+00,-1.619656828420943384e+00,3.099992083989556724e-01,-1.091998886578688044e+00,5.377409631742700175e-02,3.258045924180138497e-01,2.998140371519355529e-01,-1.288653451204105627e-01
2.524975675268161801e-01,-5.313515472448365751e-01,5.893278268415682586e-01,-1.105383414887525229e-01,4.286811504822461982e-01,-1.996346226227622700e-01,-1.727113022579510160e+00,7.867501717301168540e-01
-2.847431586695971184e+00,-2.893647598426804191e+00,5.279888431979571362e-01,5.988167258784797831e-01,1.435696963127544468e+00,-2.923671940768606814e-01,9.586551532273934750e-02,-4.140904012908785958e-01
-1.964950112937939863e+00,-9.651569880795984879e-01,-8.120810707779316240e-02,-9.408073645092605852e-02,-5.500239306547829443e-01,-3.213964005829993420e-01,-5.682539227347891408e-01,-3.960668703786568989e-01
2.775865569002640587e+00,5.580005267712452310e-01,-6.057712482090447104e-01,4.998300048901564985e-01,4.999056817431090094e-01,-1.067646619838738875e+00,-1.043071983517461998e+00,2.838140924829624656e-01
4.396227954702655261e+00,-2.123507712154423022e+00,5.795100082350157500e-01,-7.774134021107695913e-01,-3.038340654373339333e-01,1.785125129946260714e+00,4.249319121717842068e-04,2.927642317954797790e-01
-2.592082827805205270e+00,2.136339299198589392e-01,1.035611517252165603e+00,6.620054368608949691e-01,-5.407643531476554744e-01,-9.693823830886985626e-02,-2.254420769189890983e-02,-1.597704389158693061e+00
-3.904338150152702802e+00,1.190066633804906626e+00,1.551981185885395353e+00,-9.357754919950269645e-01,-7.081203942293241571e-01,-2.354003833281019809e+00,1.116766717830810274e+00,-1.485829495270964973e-01
-2.818231213142509350e+00,3.678839812668339704e-01,-1.351435632715714208e+00,1.738414933695775488e+00,2.843214694495228567e-01,-4.312825809905826979e-01,4.849225584672163247e-01,2.909508210539784590e-01
6.162808698249956363e-01,6.389116690011117372e-01,-1.999188738966435896e-01,-1.097498765809043153e+00,1.186897297541535390e-01,-8.539389536923953639e-01,-5.065160855673573881e-01,-6.349824609636136596e-01
-4.328602208163800369e-01,-1.392044298762449950e+00,-8.271948127268902162e-02,-1.935279921633795031e+00,-3.446052557876760902e-02,-5.963272080043756640e-01,2.968380808781229119e-03,-6.265754947534726838e-02
-4.555028840448137828e+00,3.528786017879826709e+00,-2.152639586212060085e-01,1.091885691686304893e+00,-2.758348986233623013e+00,-9.004926472370783364e-01,1.412894306819945767e+00,-3.246198118384150400e-01
-3.448183541217614945e+00,-1.424622455717935443e+00,-8.872400461382845549e-02,-1.710727773929805018e+00,-1.066167163742466617e-01,3.432393361636438267e-01,-2.380070139416073927e-01,-5.137976739778931101e-01
-2.115960264030575466e+00,1.849373605013828081e+00,-5.566739795025553716e-01,-4.643563708340092133e-01,-4.749143476109897732e-01,-9.919191489667184003e-01,-5.089253706000019806e-01,5.186179144337179497e-02
-2.691352204962044858e+00,1.420061739947059865e+00,9.691507732761160954e-01,-2.859529061883650525e-03,-1.256518375617651673e+00,9.415786788376419025e-01,1.579391044339046313e-01,-5.929587765478161465e-01
3.213916765177612156e+00,4.046756222663535851e+00,-2.715384455562307675e+00,1.328625328097478908e+00,-2.216731857006892792e-01,-2.204794856732907871e+00,5.194760024574957002e-01,-9.203008372070932142e-01
-7.492713563496666840e-01,1.797638517125946578e+00,-5.683658061736081013e-01,-5.604989783735838671e-01,-9.330960292247120202e-01,-1.610187019345496795e+00,-4.983503114305852799e-01,-4.532435464106050471e-01
-3.159006037414822110e+00,-1.035749426830042452e+00,-1.490684162617960329e+00,-5.931683706183796811e-01,5.140858451064147516e-01,3.599159311339223399e-01,1.232405717461098615e-01,-2.637925949011566407e-01
1.305612185866347197e+01,9.815132263987471628e-01,5.988126758626355350e-01,1.472930968015006892e+00,-5.999130623455840583e-01,1.021759164533398323e+00,-9.549135584210888261e-02,-7.686183911368357213e-01
-2.228679813442516089e+00,6.674106363619618509e-01,-1.091560341726383054e+00,-1.078301702063741541e+00,-2.991291333652892903e-01,-1.440875465258461219e+00,2.117543227377736703e-01,1.389297320043679562e+00
-2.492831035611484225e+00,2.598686268003346456e+00,1.669725562326864310e+00,6.334859926905913596e-01,-1.156747486963337179e+00,-1.096408230544770879e+00,2.038976680224847127e-01,1.220037361947881704e+00
-1.033504264139566836e-01,2.280143536858723952e+00,2.109562790177333280e+00,-3.518459941590338924e-01,6.224819799329147640e-01,-1.459986351779071656e+00,-1.041033797916165904e+00,-1.205374656278566936e-01
3.591294118690496529e+00,3.926333155206211512e+00,2.047006728799892095e+00,-2.317663280761963762e-01,5.465263812383422959e+00,8.338569870945016227e-01,4.115359573445797059e-01,-9.711574178758263232e-01
-1.348948682872121996e+00,3.556225100474470047e+00,1.732191277788521999e+00,-4.699075173978163600e-02,-3.452509966600614821e-01,-1.262887462480689837e+00,1.058561582233530363e-01,-7.143256083153324276e-01
-2.510117675558688255e+00,3.251319503495722962e+00,-1.687624393534980616e+00,1.189961415476887163e+00,-4.555870524328610172e-01,-1.707941946416570600e+00,5.124378989676775520e-01,3.377639751913479316e-01
-2.046029572451924405e+00,3.048848667398877388e-01,-5.338387062701237529e-01,-4.898417446857245561e-01,-6.791211274081654370e-02,-1.338929750596558721e+00,4.599111343984021993e-01,4.889394297134525003e-01
-2.097069169448558146e+00,3.667095883554056357e+00,3.632200479766925838e+00,1.539786845151491557e+00,2.236529862315977724e+00,-2.295705844302759591e+00,-9.194041544662843179e-01,1.899756397760151705e+00
3.110527693352050704e+00,1.569389556187799517e+00,-2.613936126173358687e+00,6.184677401474381053e-01,-1.181779312829508655e+00,-7.682309385838483884e-01,-2.069783696682267471e-01,-2.098139268475000263e-01
4.956725570002340042e+00,2.384846218719641087e+00,-1.935107092972985221e+00,-6.108412361206960739e-01,-1.482097251303230445e-01,-1.493805979190584887e+00,4.268073546961546061e-01,2.757703705719336540e-01
8.510142626646575170e-01,-2.306735367528943037e+00,5.674619179973463545e-01,-4.362524820899432720e-02,-2.094046520060659056e+00,4.979535815668345577e+00,-9.926414382379534773e-01,1.045124410035903839e+00
-2.965999206622759843e+00,3.715064822400754863e-01,-2.066533160475228392e+00,2.072506311612814400e+00,1.630376718241757783e-01,-4.383857485660845321e-01,5.698327867905887689e-02,4.640557640434226361e-01
3.334133198020274413e+00,-1.325557354128453325e+00,7.280136638117535863e-01,1.003198716608777463e+00,-9.337069458114467535e-01,-5.801239479892958961e-01,-2.507705997092371519e-01,-3.620479789901414613e-01
1.289461213396874051e+01,2.316622464379681112e+00,6.328697005993506153e+00,1.942204009509419960e+00,-3.160227648056135763e+00,-9.470533155694882410e-01,-1.296880643211184125e+00,7.927593361673794803e-01
-7.707436775320143374e-01,-6.410921999267878146e-02,-1.134408797112684830e+00,2.510463104050353333e+00,2.023702757289190524e-02,1.808526823544173989e-01,-5.034841654908533970e-01,-1.295856836631469333e+00
-2.202515523782438756e+00,-7.356052301974791430e-01,2.670800983972662079e-01,-3.761951816309180158e-02,2.934036530081433725e+00,-2.474677567319663318e-01,-1.914554579293518410e-01,7.076050669844295704e-02
-3.143412245602734245e+00,-1.877409026671169379e+00,-6.703690409263804995e-01,3.033319241385057374e-01,4.080694040102014197e-01,-2.271200622461027330e-01,3.216272308121250201e-01,-2.702008213421797089e-01
-6.388804999703798781e-01,-9.113660288002255472e-01,-2.142724162738788074e+00,-2.140915658039498570e+00,-4.291397511395149134e-01,1.488822346677308173e-01,-4.163053562889856840e-02,2.722705007720341852e-01
1.919133422648566789e+00,-3.538082368383786758e+00,1.254924528109335080e+00,3.359990741852968976e-01,5.890689700016287222e-01,1.468527851170259524e+00,-1.447229224459245234e-01,-1.722568542260878854e-01
1.408868363392766776e+00,1.304929406352416388e+00,6.414287689786140056e-01,1.886956376129047763e+00,-3.625200145729596396e-02,-5.342971498152357945e-01,-1.266373057583939588e+00,-7.221434829666804056e-01
4.643691316587402085e+00,-1.482017169388642364e+00,-1.170680553191104867e+00,-1.218605527426382507e+00,1.780725597841331109e-01,6.786615237126376599e-01,-7.409592597161092087e-01,-6.345776688219829653e-01
-1.877467363614098605e+00,1.423230644034437997e+00,-1.070812194940115480e+00,1.709332972034861120e+00,-8.845491081818928070e-01,6.546274423798982278e-01,3.147354229538220638e-01,2.228352285143301303e-01
1.432069426797546008e+00,-1.049603949082169585e+00,-1.262011320853362983e+00,5.331890511495572804e-01,-6.266965991399952030e-01,-7.859162060187926402e-01,-6.215549639246802371e-01,-2.149438678077410791e-01
1.352627025394239180e+00,-1.154141471731637614e+00,-1.209793266575427406e+00,-8.281065001722762720e-01,-9.868073446508214275e-01,6.869749063627821339e-01,-3.135078705785934172e-01,-5.253714372029268942e-01
-7.091148317236568577e-01,-1.568232323510612147e+00,-6.699940902896009964e-01,1.687263958123643715e+00,3.393148076973906968e-01,2.463585177126007553e-01,-8.395511904479384668e-01,-5.256822101140848913e-01
2.171416018303903961e+00,-2.826260726127686862e+00,-5.621074928044640373e-01,-6.608316209279454512e-01,-4.749701351526539606e-01,-3.844465062646905684e-01,-1.388936460341207435e-01,4.009825613567770675e-01
-1.976840355318772335e+00,-4.193874469268599747e-01,-3.805751696055950095e-01,-1.739460202050561843e+00,-3.086381688235543264e-01,-7.122803755152924410e-01,-3.173617685513074882e-01,4.234262382355900578e-01
-2.600789504020754261e+00,-4.823354674870978798e-01,1.872372710529823570e+00,-4.380183252676311811e-01,1.608278809505061385e-02,-2.041009417476324916e+00,-4.720625636174119455e-03,-1.746903763528596887e+00
-3.258007359468839237e+00,-4.183214056919571933e-01,-6.918056276379154212e-01,6.598536059104208595e-01,1.215662305445281144e-01,6.728868676938291882e-02,-4.390687290388007868e-01,-6.249778763367664913e-01
3.782026455580555613e+00,8.603815975404134342e-01,3.671000690428478208e+00,2.047820161147951623e+00,-2.183790074604300635e+00,1.474236565428070023e+00,-5.633477480581821073e-01,5.559079139935940717e-01
